,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,RAPE16,FONDL16,ROBBE16,AGG_A16,geo_address,lat_lng,lat,long,Assault,Robbery,Fondling,Rape,AGG_A16_hover_text,ROBBE16_hover_text,FONDL16_hover_text,RAPE16_hover_text
967,Culinary Institute of America,Greystone Campus,2555 Main St.,Saint Helena,CA,94575,2,"Private nonprofit, 4-year or above",1353,1440,2793,0,2,0,0,"2555 Main St., Saint Helena, CA, 94575","[38.5147859, -122.4851056]",38.5147859,-122.4851056,0,0,0.7,0,"Culinary Institute of America<br>Saint Helena, CA<br>Crime Count: 0<br>Enrollment: 2793<br>Rate per 1000 students: 0.0","Culinary Institute of America<br>Saint Helena, CA<br>Crime Count: 0<br>Enrollment: 2793<br>Rate per 1000 students: 0.0","Culinary Institute of America<br>Saint Helena, CA<br>Crime Count: 2<br>Enrollment: 2793<br>Rate per 1000 students: 0.7","Culinary Institute of America<br>Saint Helena, CA<br>Crime Count: 0<br>Enrollment: 2793<br>Rate per 1000 students: 0.0"
968,CUNY Borough of Manhattan Community College,Borough of Manhattan Community College,199 CHAMBERS ST,NEW YORK,NY,100071097,4,"Public, 2-year",11414,15334,26748,0,0,1,0,"199 CHAMBERS ST, NEW YORK, NY, 100071097","[40.7174776, -74.0122933]",40.7174776,-74.0122933,0,0,0,0,"CUNY Borough of Manhattan Community College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 26748<br>Rate per 1000 students: 0.0","CUNY Borough of Manhattan Community College<br>New York, NY<br>Crime Count: 1<br>Enrollment: 26748<br>Rate per 1000 students: 0.0","CUNY Borough of Manhattan Community College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 26748<br>Rate per 1000 students: 0.0","CUNY Borough of Manhattan Community College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 26748<br>Rate per 1000 students: 0.0"
969,College of Staten Island CUNY,Willowbrook Campus,2800 Victory Boulevard,Staten Island,NY,10314,1,"Public, 4-year or above",5803,7717,13520,1,2,0,0,"2800 Victory Boulevard, Staten Island, NY, 10314","[40.6012497, -74.1503607]",40.6012497,-74.1503607,0,0,0.1,0.1,"College of Staten Island CUNY<br>Staten Island, NY<br>Crime Count: 0<br>Enrollment: 13520<br>Rate per 1000 students: 0.0","College of Staten Island CUNY<br>Staten Island, NY<br>Crime Count: 0<br>Enrollment: 13520<br>Rate per 1000 students: 0.0","College of Staten Island CUNY<br>Staten Island, NY<br>Crime Count: 2<br>Enrollment: 13520<br>Rate per 1000 students: 0.1","College of Staten Island CUNY<br>Staten Island, NY<br>Crime Count: 1<br>Enrollment: 13520<br>Rate per 1000 students: 0.1"
970,CUNY City College,The City College of New York,160 CONVENT AVE,NEW YORK,NY,10031,1,"Public, 4-year or above",7708,8340,16048,0,2,0,0,"160 CONVENT AVE, NEW YORK, NY, 10031","[40.8197406, -73.9505357]",40.8197406,-73.9505357,0,0,0.1,0,"CUNY City College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 16048<br>Rate per 1000 students: 0.0","CUNY City College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 16048<br>Rate per 1000 students: 0.0","CUNY City College<br>New York, NY<br>Crime Count: 2<br>Enrollment: 16048<br>Rate per 1000 students: 0.1","CUNY City College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 16048<br>Rate per 1000 students: 0.0"
971,CUNY Hunter College,Main Campus,695 Park Avenue,New York,NY,10065,1,"Public, 4-year or above",7367,15626,22993,0,1,0,3,"695 Park Avenue, New York, NY, 10065","[40.7685437, -73.9651879]",40.7685437,-73.9651879,0.1,0,0,0,"CUNY Hunter College<br>New York, NY<br>Crime Count: 3<br>Enrollment: 22993<br>Rate per 1000 students: 0.1","CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 1<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0"
972,CUNY Hunter College,Brookdale,425 East 25th. Street,New York,NY,10010,1,"Public, 4-year or above",7367,15626,22993,1,0,0,0,"425 East 25th. Street, New York, NY, 10010","[40.7379675, -73.97657079999999]",40.7379675,-73.9765708,0,0,0,0,"CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 1<br>Enrollment: 22993<br>Rate per 1000 students: 0.0"
973,CUNY Hunter College,Campus Schools,71 East 94th Street,New York,NY,10128,1,"Public, 4-year or above",7367,15626,22993,0,1,0,0,"71 East 94th Street, New York, NY, 10128","[40.7859415, -73.9540755]",40.7859415,-73.9540755,0,0,0,0,"CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 1<br>Enrollment: 22993<br>Rate per 1000 students: 0.0","CUNY Hunter College<br>New York, NY<br>Crime Count: 0<br>Enrollment: 22993<br>Rate per 1000 students: 0.0"
974,CUNY John Jay College of Criminal Justice,John Jay College of Criminal Justice,524 W 59th Street,NEW YORK,NY,10019,1,"Public, 4-year or above",6477,7953,14430,0,3,0,0,"524 W 59th Street, NEW YORK, NY, 10019","[40.7707237, -73.9892342]",40.7707237,-73.9892342,0,0,0.2,0,"CUNY John Jay College of Criminal Justice<br>New York, NY<br>Crime Count: 0<br>Enrollment: 14430<br>Rate per 1000 students: 0.0","CUNY John Jay College of Criminal Justice<br>New York, NY<br>Crime Count: 0<br>Enrollment: 14430<br>Rate per 1000 students: 0.0","CUNY John Jay College of Criminal Justice<br>New York, NY<br>Crime Count: 3<br>Enrollment: 14430<br>Rate per 1000 students: 0.2","CUNY John Jay College of Criminal Justice<br>New York, NY<br>Crime Count: 0<br>Enrollment: 14430<br>Rate per 1000 students: 0.0"
975,CUNY Kingsborough Community College,Kingsborough Community College,2001 ORIENTAL BOULEVARD,BROOKLYN,NY,11235,4,"Public, 2-year",7245,8723,15968,0,2,0,0,"2001 ORIENTAL BOULEVARD, BROOKLYN, NY, 11235","[40.5788558, -73.9324]",40.5788558,-73.9324,0,0,0.1,0,"CUNY Kingsborough Community College<br>Brooklyn, NY<br>Crime Count: 0<br>Enrollment: 15968<br>Rate per 1000 students: 0.0","CUNY Kingsborough Community College<br>Brooklyn, NY<br>Crime Count: 0<br>Enrollment: 15968<br>Rate per 1000 students: 0.0","CUNY Kingsborough Community College<br>Brooklyn, NY<br>Crime Count: 2<br>Enrollment: 15968<br>Rate per 1000 students: 0.1","CUNY Kingsborough Community College<br>Brooklyn, NY<br>Crime Count: 0<br>Enrollment: 15968<br>Rate per 1000 students: 0.0"
976,CUNY LaGuardia Community College,LaGuardia Community College,31-10 THOMSON AVE,LONG ISLAND CITY,NY,11101,4,"Public, 2-year",8212,11244,19456,0,1,0,0,"31-10 THOMSON AVE, LONG ISLAND CITY, NY, 11101","[40.7438795, -73.9351386]",40.7438795,-73.9351386,0,0,0.1,0,"CUNY LaGuardia Community College<br>Long Island City, NY<br>Crime Count: 0<br>Enrollment: 19456<br>Rate per 1000 students: 0.0","CUNY LaGuardia Community College<br>Long Island City, NY<br>Crime Count: 0<br>Enrollment: 19456<br>Rate per 1000 students: 0.0","CUNY LaGuardia Community College<br>Long Island City, NY<br>Crime Count: 1<br>Enrollment: 19456<br>Rate per 1000 students: 0.1","CUNY LaGuardia Community College<br>Long Island City, NY<br>Crime Count: 0<br>Enrollment: 19456<br>Rate per 1000 students: 0.0"
977,CUNY Medgar Evers College,MEDGAR EVERS COLLEGE,1650 BEDFORD AVE,BROOKLYN,NY,112252010,1,"Public, 4-year or above",1925,4894,6819,0,0,1,1,"1650 BEDFORD AVE, BROOKLYN, NY, 112252010","[40.6663495, -73.9580807]",40.6663495,-73.9580807,0.1,0.1,0,0,"CUNY Medgar Evers College<br>Brooklyn, NY<br>Crime Count: 1<br>Enrollment: 6819<br>Rate per 1000 students: 0.1","CUNY Medgar Evers College<br>Brooklyn, NY<br>Crime Count: 1<br>Enrollment: 6819<br>Rate per 1000 students: 0.1","CUNY Medgar Evers College<br>Brooklyn, NY<br>Crime Count: 0<br>Enrollment: 6819<br>Rate per 1000 students: 0.0","CUNY Medgar Evers College<br>Brooklyn, NY<br>Crime Count: 0<br>Enrollment: 6819<br>Rate per 1000 students: 0.0"
978,CUNY Queensborough Community College,"Queensborough Community College, CUNY",222-05 56th Ave.,Bayside,NY,113641497,4,"Public, 2-year",7202,8367,15569,1,1,2,0,"222-05 56th Ave., Bayside, NY, 113641497","[40.7553352, -73.756299]",40.7553352,-73.756299,0,0.1,0.1,0.1,"CUNY Queensborough Community College<br>Bayside, NY<br>Crime Count: 0<br>Enrollment: 15569<br>Rate per 1000 students: 0.0","CUNY Queensborough Community College<br>Bayside, NY<br>Crime Count: 2<br>Enrollment: 15569<br>Rate per 1000 students: 0.1","CUNY Queensborough Community College<br>Bayside, NY<br>Crime Count: 1<br>Enrollment: 15569<br>Rate per 1000 students: 0.1","CUNY Queensborough Community College<br>Bayside, NY<br>Crime Count: 1<br>Enrollment: 15569<br>Rate per 1000 students: 0.1"
979,CUNY York College,YORK COLLEGE,94-20 Guy R. Brewer Blvd,Jamaica,NY,11451,1,"Public, 4-year or above",2875,5485,8360,0,3,0,0,"94-20 Guy R. Brewer Blvd, Jamaica, NY, 11451","[40.7022966, -73.7960148]",40.7022966,-73.7960148,0,0,0.4,0,"CUNY York College<br>Jamaica, NY<br>Crime Count: 0<br>Enrollment: 8360<br>Rate per 1000 students: 0.0","CUNY York College<br>Jamaica, NY<br>Crime Count: 0<br>Enrollment: 8360<br>Rate per 1000 students: 0.0","CUNY York College<br>Jamaica, NY<br>Crime Count: 3<br>Enrollment: 8360<br>Rate per 1000 students: 0.4","CUNY York College<br>Jamaica, NY<br>Crime Count: 0<br>Enrollment: 8360<br>Rate per 1000 students: 0.0"
980,CVPH Medical Center School of Radiologic Technology,Main Campus,75 BEEKMAN ST,PLATTSBURGH,NY,12901,5,"Private nonprofit, 2-year",2,9,11,1,0,5,2,"75 BEEKMAN ST, PLATTSBURGH, NY, 12901","[44.7009651, -73.46933299999999]",44.7009651,-73.469333,181.8,454.5,0,90.9,"CVPH Medical Center School of Radiologic Technology<br>Plattsburgh, NY<br>Crime Count: 2<br>Enrollment: 11<br>Rate per 1000 students: 181.8","CVPH Medical Center School of Radiologic Technology<br>Plattsburgh, NY<br>Crime Count: 5<br>Enrollment: 11<br>Rate per 1000 students: 454.5","CVPH Medical Center School of Radiologic Technology<br>Plattsburgh, NY<br>Crime Count: 0<br>Enrollment: 11<br>Rate per 1000 students: 0.0","CVPH Medical Center School of Radiologic Technology<br>Plattsburgh, NY<br>Crime Count: 1<br>Enrollment: 11<br>Rate per 1000 students: 90.9"
981,D'Youville College,D'Youville College Campus,320 PORTER AVE,BUFFALO,NY,142011084,2,"Private nonprofit, 4-year or above",802,2163,2965,0,0,0,2,"320 PORTER AVE, BUFFALO, NY, 142011084","[42.9025892, -78.890939]",42.9025892,-78.890939,0.7,0,0,0,"D'Youville College<br>Buffalo, NY<br>Crime Count: 2<br>Enrollment: 2965<br>Rate per 1000 students: 0.7","D'Youville College<br>Buffalo, NY<br>Crime Count: 0<br>Enrollment: 2965<br>Rate per 1000 students: 0.0","D'Youville College<br>Buffalo, NY<br>Crime Count: 0<br>Enrollment: 2965<br>Rate per 1000 students: 0.0","D'Youville College<br>Buffalo, NY<br>Crime Count: 0<br>Enrollment: 2965<br>Rate per 1000 students: 0.0"
982,Dominican College of Blauvelt,Main Campus,470 Western Highway,Orangeburg,NY,109621210,2,"Private nonprofit, 4-year or above",646,1366,2012,3,1,1,4,"470 Western Highway, Orangeburg, NY, 109621210","[41.0471959, -73.9505947]",41.0471959,-73.9505947,2,0.5,0.5,1.5,"Dominican College of Blauvelt<br>Orangeburg, NY<br>Crime Count: 4<br>Enrollment: 2012<br>Rate per 1000 students: 2.0","Dominican College of Blauvelt<br>Orangeburg, NY<br>Crime Count: 1<br>Enrollment: 2012<br>Rate per 1000 students: 0.5","Dominican College of Blauvelt<br>Orangeburg, NY<br>Crime Count: 1<br>Enrollment: 2012<br>Rate per 1000 students: 0.5","Dominican College of Blauvelt<br>Orangeburg, NY<br>Crime Count: 3<br>Enrollment: 2012<br>Rate per 1000 students: 1.5"
983,Dutchess Community College,Main Campus,53 PENDELL RD,POUGHKEEPSIE,NY,126013415,4,"Public, 2-year",4287,5059,9346,0,1,0,0,"53 PENDELL RD, POUGHKEEPSIE, NY, 126013415","[41.7252239, -73.9039253]",41.7252239,-73.9039253,0,0,0.1,0,"Dutchess Community College<br>Poughkeepsie, NY<br>Crime Count: 0<br>Enrollment: 9346<br>Rate per 1000 students: 0.0","Dutchess Community College<br>Poughkeepsie, NY<br>Crime Count: 0<br>Enrollment: 9346<br>Rate per 1000 students: 0.0","Dutchess Community College<br>Poughkeepsie, NY<br>Crime Count: 1<br>Enrollment: 9346<br>Rate per 1000 students: 0.1","Dutchess Community College<br>Poughkeepsie, NY<br>Crime Count: 0<br>Enrollment: 9346<br>Rate per 1000 students: 0.0"
984,Elmira College,Main Campus,One Park Place,Elmira,NY,14901,2,"Private nonprofit, 4-year or above",360,827,1187,5,4,0,0,"One Park Place, Elmira, NY, 14901","[42.0954345, -76.81632239999999]",42.0954345,-76.8163224,0,0,3.4,4.2,"Elmira College<br>Elmira, NY<br>Crime Count: 0<br>Enrollment: 1187<br>Rate per 1000 students: 0.0","Elmira College<br>Elmira, NY<br>Crime Count: 0<br>Enrollment: 1187<br>Rate per 1000 students: 0.0","Elmira College<br>Elmira, NY<br>Crime Count: 4<br>Enrollment: 1187<br>Rate per 1000 students: 3.4","Elmira College<br>Elmira, NY<br>Crime Count: 5<br>Enrollment: 1187<br>Rate per 1000 students: 4.2"
985,Erie Community College,Main Campus,121 ELLICOTT ST,BUFFALO,NY,14203,4,"Public, 2-year",5646,5632,11278,0,3,0,0,"121 ELLICOTT ST, BUFFALO, NY, 14203","[42.8817115, -78.872411]",42.8817115,-78.872411,0,0,0.3,0,"Erie Community College<br>Buffalo, NY<br>Crime Count: 0<br>Enrollment: 11278<br>Rate per 1000 students: 0.0","Erie Community College<br>Buffalo, NY<br>Crime Count: 0<br>Enrollment: 11278<br>Rate per 1000 students: 0.0","Erie Community College<br>Buffalo, NY<br>Crime Count: 3<br>Enrollment: 11278<br>Rate per 1000 students: 0.3","Erie Community College<br>Buffalo, NY<br>Crime Count: 0<br>Enrollment: 11278<br>Rate per 1000 students: 0.0"
986,Fashion Institute of Technology,Fashion Institute of Technology,227 West 27th Street,New York,NY,100015992,1,"Public, 4-year or above",1404,7857,9261,1,1,0,0,"227 West 27th Street, New York, NY, 100015992","[40.7476706, -73.9953991]",40.7476706,-73.9953991,0,0,0.1,0.1,"Fashion Institute of Technology<br>New York, NY<br>Crime Count: 0<br>Enrollment: 9261<br>Rate per 1000 students: 0.0","Fashion Institute of Technology<br>New York, NY<br>Crime Count: 0<br>Enrollment: 9261<br>Rate per 1000 students: 0.0","Fashion Institute of Technology<br>New York, NY<br>Crime Count: 1<br>Enrollment: 9261<br>Rate per 1000 students: 0.1","Fashion Institute of Technology<br>New York, NY<br>Crime Count: 1<br>Enrollment: 9261<br>Rate per 1000 students: 0.1"
987,Finger Lakes Community College,Finger Lakes Community College,3325 Marvin Sands Dr.,CANANDAIGUA,NY,144248395,4,"Public, 2-year",2780,3740,6520,1,1,2,0,"3325 Marvin Sands Dr., CANANDAIGUA, NY, 144248395","[42.8671852, -77.2410092]",42.8671852,-77.2410092,0,0.3,0.2,0.2,"Finger Lakes Community College<br>Canandaigua, NY<br>Crime Count: 0<br>Enrollment: 6520<br>Rate per 1000 students: 0.0","Finger Lakes Community College<br>Canandaigua, NY<br>Crime Count: 2<br>Enrollment: 6520<br>Rate per 1000 students: 0.3","Finger Lakes Community College<br>Canandaigua, NY<br>Crime Count: 1<br>Enrollment: 6520<br>Rate per 1000 students: 0.2","Finger Lakes Community College<br>Canandaigua, NY<br>Crime Count: 1<br>Enrollment: 6520<br>Rate per 1000 students: 0.2"
988,Five Towns College,Main Campus,305 N SERVICE RD,DIX HILLS,NY,117465871,3,"Private for-profit, 4-year or above",464,241,705,0,0,1,0,"305 N SERVICE RD, DIX HILLS, NY, 117465871","[40.7945036, -73.368475]",40.7945036,-73.368475,0,1.4,0,0,"Five Towns College<br>Dix Hills, NY<br>Crime Count: 0<br>Enrollment: 705<br>Rate per 1000 students: 0.0","Five Towns College<br>Dix Hills, NY<br>Crime Count: 1<br>Enrollment: 705<br>Rate per 1000 students: 1.4","Five Towns College<br>Dix Hills, NY<br>Crime Count: 0<br>Enrollment: 705<br>Rate per 1000 students: 0.0","Five Towns College<br>Dix Hills, NY<br>Crime Count: 0<br>Enrollment: 705<br>Rate per 1000 students: 0.0"
989,Fordham University,Main Campus,441 E FORDHAM RD,BRONX,NY,10458,2,"Private nonprofit, 4-year or above",6201,9381,15582,2,6,0,1,"441 E FORDHAM RD, BRONX, NY, 10458","[40.861203, -73.8892181]",40.861203,-73.8892181,0.1,0,0.4,0.1,"Fordham University<br>Bronx, NY<br>Crime Count: 1<br>Enrollment: 15582<br>Rate per 1000 students: 0.1","Fordham University<br>Bronx, NY<br>Crime Count: 0<br>Enrollment: 15582<br>Rate per 1000 students: 0.0","Fordham University<br>Bronx, NY<br>Crime Count: 6<br>Enrollment: 15582<br>Rate per 1000 students: 0.4","Fordham University<br>Bronx, NY<br>Crime Count: 2<br>Enrollment: 15582<br>Rate per 1000 students: 0.1"
990,Fordham University,FORDHAM UNI-LINCOLN CENTER CAMPUS,113 W 60 ST,NEW YORK,NY,10023,2,"Private nonprofit, 4-year or above",6201,9381,15582,6,1,0,0,"113 W 60 ST, NEW YORK, NY, 10023","[40.770232, -73.98465170000001]",40.770232,-73.9846517,0,0,0.1,0.4,"Fordham University<br>New York, NY<br>Crime Count: 0<br>Enrollment: 15582<br>Rate per 1000 students: 0.0","Fordham University<br>New York, NY<br>Crime Count: 0<br>Enrollment: 15582<br>Rate per 1000 students: 0.0","Fordham University<br>New York, NY<br>Crime Count: 1<br>Enrollment: 15582<br>Rate per 1000 students: 0.1","Fordham University<br>New York, NY<br>Crime Count: 6<br>Enrollment: 15582<br>Rate per 1000 students: 0.4"
991,Hamilton College,Main Campus,198 COLLEGE HILL RD,CLINTON,NY,13323,2,"Private nonprofit, 4-year or above",915,968,1883,10,5,0,0,"198 COLLEGE HILL RD, CLINTON, NY, 13323","[43.0522293, -75.406566]",43.0522293,-75.406566,0,0,2.7,5.3,"Hamilton College<br>Clinton, NY<br>Crime Count: 0<br>Enrollment: 1883<br>Rate per 1000 students: 0.0","Hamilton College<br>Clinton, NY<br>Crime Count: 0<br>Enrollment: 1883<br>Rate per 1000 students: 0.0","Hamilton College<br>Clinton, NY<br>Crime Count: 5<br>Enrollment: 1883<br>Rate per 1000 students: 2.7","Hamilton College<br>Clinton, NY<br>Crime Count: 10<br>Enrollment: 1883<br>Rate per 1000 students: 5.3"
992,Hartwick College,Main Campus,One Hartwick Drive,ONEONTA,NY,138204020,2,"Private nonprofit, 4-year or above",559,837,1396,3,1,0,0,"One Hartwick Drive, ONEONTA, NY, 138204020","[42.4573534, -75.07288679999999]",42.4573534,-75.0728868,0,0,0.7,2.1,"Hartwick College<br>Oneonta, NY<br>Crime Count: 0<br>Enrollment: 1396<br>Rate per 1000 students: 0.0","Hartwick College<br>Oneonta, NY<br>Crime Count: 0<br>Enrollment: 1396<br>Rate per 1000 students: 0.0","Hartwick College<br>Oneonta, NY<br>Crime Count: 1<br>Enrollment: 1396<br>Rate per 1000 students: 0.7","Hartwick College<br>Oneonta, NY<br>Crime Count: 3<br>Enrollment: 1396<br>Rate per 1000 students: 2.1"
993,Herkimer County Community College,Herkimer College State University of New York,100 RESERVOIR RD,HERKIMER,NY,133501598,4,"Public, 2-year",1089,1556,2645,0,2,0,0,"100 RESERVOIR RD, HERKIMER, NY, 133501598","[43.0322822, -75.00624599999999]",43.0322822,-75.006246,0,0,0.8,0,"Herkimer County Community College<br>Herkimer, NY<br>Crime Count: 0<br>Enrollment: 2645<br>Rate per 1000 students: 0.0","Herkimer County Community College<br>Herkimer, NY<br>Crime Count: 0<br>Enrollment: 2645<br>Rate per 1000 students: 0.0","Herkimer County Community College<br>Herkimer, NY<br>Crime Count: 2<br>Enrollment: 2645<br>Rate per 1000 students: 0.8","Herkimer County Community College<br>Herkimer, NY<br>Crime Count: 0<br>Enrollment: 2645<br>Rate per 1000 students: 0.0"
994,Hilbert College,Main Campus,5200 S PARK AVE,HAMBURG,NY,140751597,2,"Private nonprofit, 4-year or above",371,495,866,0,1,0,0,"5200 S PARK AVE, HAMBURG, NY, 140751597","[42.7552838, -78.8224092]",42.7552838,-78.8224092,0,0,1.2,0,"Hilbert College<br>Hamburg, NY<br>Crime Count: 0<br>Enrollment: 866<br>Rate per 1000 students: 0.0","Hilbert College<br>Hamburg, NY<br>Crime Count: 0<br>Enrollment: 866<br>Rate per 1000 students: 0.0","Hilbert College<br>Hamburg, NY<br>Crime Count: 1<br>Enrollment: 866<br>Rate per 1000 students: 1.2","Hilbert College<br>Hamburg, NY<br>Crime Count: 0<br>Enrollment: 866<br>Rate per 1000 students: 0.0"
