UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD13,NEG_M13,FORCIB13,NONFOR13,ROBBE13,AGG_A13,BURGLA13,VEHIC13,ARSON13,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,FILTER13,FILTER14,FILTER15
244446001,Georgia Piedmont Technical College,DeKalb Campus,495 N INDIAN CREEK DR,CLARKSTON,GA,300212397,4,"Public, 2-year",1384,2524,3908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
244446002,Georgia Piedmont Technical College,Regional Transportation Training Center,6720 Marbut Road,Lithonia,GA,30058,4,"Public, 2-year",1384,2524,3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
244446003,Georgia Piedmont Technical College,"Newton A,B,C Campus",16200 Alcovy-Jersey Road,Covington,GA,30014,4,"Public, 2-year",1384,2524,3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
244446004,Georgia Piedmont Technical College,Newton D and Conference Center,8100 Bob Williams Parkway,Covington,GA,30014,4,"Public, 2-year",1384,2524,3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
244446005,Georgia Piedmont Technical College,Paul M. Starnes Center,1085 Montreal Road,Clarkston,GA,30021,4,"Public, 2-year",1384,2524,3908,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
244491001,The Beauty Institute Schwarzkopf Professional - Coeur D'Alene,The Beauty Institute Schwarzkopf Professional,317 Coeur D'Alene Avenue,COEUR D'ALENE,ID,83814,6,"Private for-profit, 2-year",2,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
244561001,Cortiva Institute-Chicago,Chicago Campus,17 N. State Street - Suite 500,CHICAGO,IL,60602,9,"Private for-profit, less-than 2-year",70,124,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
244613001,ETI School of Skilled Trades,ETI School of Skilled Trades,500 Joliet Road,Willowbrook,IL,60527,9,"Private for-profit, less-than 2-year",249,9,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245069001,Trend Setters' Academy of Beauty Culture-Elizabethtown,BRANCH CAMPUS,622 B Westport Road,Elizabethtown,KY,42701,6,"Private for-profit, 2-year",4,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245281001,Traxlers School of Hair,Main Campus,2845 SUNCREST DR,JACKSON,MS,39212,9,"Private for-profit, less-than 2-year",27,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245290001,Infinity Career College,Main Campus,305 Hwy 16 W,CARTHAGE,MS,39051,9,"Private for-profit, less-than 2-year",50,58,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245342001,Vatterott College-Berkeley,Vatterott College-Berkeley,8580 Evans Avenue,Berkeley,MO,63134,6,"Private for-profit, 2-year",644,497,1141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245421001,Metro Business College-Rolla,Branch Campus,1202 E Hwy 72,Rolla,MO,65401,6,"Private for-profit, 2-year",8,56,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245430001,Metro Business College-Jefferson City,Branch Campus,210 El Mercado Plaza,Jefferson City,MO,65109,6,"Private for-profit, 2-year",5,75,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245625001,Warren County Community College,Main Campus,475 RTE 57 WEST,WASHINGTON,NJ,078824343,4,"Public, 2-year",1258,1564,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245652001,St. John's College,St. John's College Santa Fe,1160 CAMINO de CRUZ BLANCA,SANTA FE,NM,875054599,2,"Private nonprofit, 4-year or above",226,164,390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1
245731001,Yeshiva and Kollel Harbotzas Torah,Main Campus,1049 E 15TH ST,BROOKLYN,NY,11230,2,"Private nonprofit, 4-year or above",33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245777001,Bais Medrash Elyon,Main Campus,73 MAIN ST,MONSEY,NY,10952,2,"Private nonprofit, 4-year or above",98,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245838001,Antioch University-Los Angeles,Main Campus,400 Corporate Pointe,Culver City,CA,902307615,2,"Private nonprofit, 4-year or above",278,710,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245847001,Antioch University-Santa Barbara,Antioch University at Santa Barbara,602 Anacapa St.,SANTA BARBARA,CA,93101,2,"Private nonprofit, 4-year or above",130,293,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245865001,Antioch University-New England,Main Campus,40 AVON ST,KEENE,NH,03431,2,"Private nonprofit, 4-year or above",144,587,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245883001,Antioch University-Seattle,Main Campus,2326 Sixth Avenue,Seattle,WA,981211814,2,"Private nonprofit, 4-year or above",124,532,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
245892001,Antioch University-Midwest,Antioch University Midwest,900 Dayton ST,Yellow Springs,OH,45387,2,"Private nonprofit, 4-year or above",48,132,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245892002,Antioch University-Midwest,Antioch University PhD in Leadership and Change,900 Dayton Street,Yellow Springs,OH,45387,2,"Private nonprofit, 4-year or above",48,132,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245953001,Mid-America Christian University,Main Campus,3500 SW 119TH ST,OKLAHOMA CITY,OK,731709797,2,"Private nonprofit, 4-year or above",960,1580,2540,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245962001,Platt College-Tulsa,Platt College - Tulsa Campus,3801 S SHERIDAN,TULSA,OK,74145,3,"Private for-profit, 4-year or above",47,153,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245980001,Ponca City Beauty College,PONCA CITY BEAUTY COLLEGE INC (245980,122 N FIRST ST,PONCA CITY,OK,74601,9,"Private for-profit, less-than 2-year",1,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245980002,Ponca City Beauty College,Bartlesville Beauty College,108 South Seneca,Bartlesville,OK,74003,9,"Private for-profit, less-than 2-year",1,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245999001,Francis Tuttle Technology Center,Rockwell Campus,12777 N ROCKWELL AVE,OKLAHOMA CITY,OK,731422789,7,"Public, less-than 2-year",1126,1151,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245999002,Francis Tuttle Technology Center,Francis Tuttle-Portland Campus,3500 NW 150th,Oklahoma City,OK,73134,7,"Public, less-than 2-year",1126,1151,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
245999003,Francis Tuttle Technology Center,Reno Campus,7301 West Reno Ave,Oklahoma City,OK,73127,7,"Public, less-than 2-year",1126,1151,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246008001,Career Point College,Tulsa Branch,3138 S GARNETT,TULSA,OK,74146,6,"Private for-profit, 2-year",56,328,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246017001,Central Technology Center,Main Campus,3 COURT CIR,DRUMRIGHT,OK,74030,7,"Public, less-than 2-year",124,79,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
246035001,Carrington College-Portland,Carrington College-Portland,"2004 Lloyd Center, 3rd Floor",PORTLAND,OR,97232,6,"Private for-profit, 2-year",27,164,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246071001,Career Technology Center of Lackawanna County,Main Campus,3201 ROCKWELL AVE,SCRANTON,PA,18508,7,"Public, less-than 2-year",4,67,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246202001,Brightwood College-Nashville,Brightwood College-Nashville,750 Envious Lane,NASHVILLE,TN,372175318,6,"Private for-profit, 2-year",73,325,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246266001,Brightwood College-El Paso,Brightwood College - El Paso,8360 Burnham Road Ste 100,El Paso,TX,79907,6,"Private for-profit, 2-year",165,422,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246345001,Houston Graduate School of Theology,Main Campus,4300-C West Bellfort,HOUSTON,TX,77035,2,"Private nonprofit, 4-year or above",70,84,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246354001,Palo Alto College,Main Campus,1400 VILLARET,SAN ANTONIO,TX,782242499,4,"Public, 2-year",3380,5291,8671,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246406001,Sebring Career Schools-Huntsville,Branch Campus,2505 Lake Rd. Suite 1,HUNTSVILLE,TX,77340,9,"Private for-profit, less-than 2-year",5,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246415001,University of Cosmetology Arts & Sciences-San Antonio Perrin,University of Cosmetology Arts & Sciences,4130 NACO PERRIN,SAN ANTONIO,TX,78217,9,"Private for-profit, less-than 2-year",6,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246460001,Central Texas Beauty College-Round Rock,Main Campus,1400 N. Mays St.,ROUND ROCK,TX,786644604,9,"Private for-profit, less-than 2-year",15,99,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246789001,Unification Theological Seminary,Main Campus,30 SEMINARY DRIVE,BARRYTOWN,NY,12507,2,"Private nonprofit, 4-year or above",54,28,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813001,Athens Technical College,Athens Technical College - Athens,800 US Highway 29 N,ATHENS,GA,306011500,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813002,Athens Technical College,Elbert County Campus,1317 Athens Highway,Elberton,GA,30635,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813003,Athens Technical College,Greene County Campus,1051 Athens Highway,Greensboro,GA,30642,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813004,Athens Technical College,Hart County Adult Learning Center,110 Benson Street,Hartwell,GA,30643,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813005,Athens Technical College,Madison County Adult Learning Center,282 Spring Circle,Comer,GA,30629,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813006,Athens Technical College,Oconee County Adult Learning Center,1112 Experiment Station Road,Watkinsville,GA,30677,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813007,Athens Technical College,Oglethorpe County Adult Learning Center,29 Oglethorpe Dr.,Crawford,GA,30630,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813008,Athens Technical College,Taliaferro County Adult Learning Center,116 Commerce Street,Crawfordville,GA,30631,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813009,Athens Technical College,Walton County Campus,212 Bryant Road,Monroe,GA,30655,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
246813010,Athens Technical College,Wilkes County Adult Learning Center,1024 E. Robert Toombs Ave.,Washington,GA,30673,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246813011,Athens Technical College,Clarke County Adult Learning Center,440-3 Dearing Extension,Athens,GA,30606,4,"Public, 2-year",1466,2733,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246895001,Maricopa Skill Center,GateWay Community College Central City Campus,1245 E BUCKEYE Rd,PHOENIX,AZ,850344101,7,"Public, less-than 2-year",182,588,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
246895002,Maricopa Skill Center,GateWay Community College Cutting Edge Style Academy,7565 W Peoria Ave #C,Peoria,AZ,85345,7,"Public, less-than 2-year",182,588,770,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246974001,Carrington College-San Leandro,Carrington College-San Leandro,"15555 E.14th Street, Suite 500",SAN LEANDRO,CA,94578,6,"Private for-profit, 2-year",50,428,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247010001,Headmasters School of Hair Design,Main Campus,602 MAIN ST,LEWISTON,ID,83501,6,"Private for-profit, 2-year",1,57,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247047001,Razzle Dazzle College of Hair Design Inc,Main Campus,120 HOLLY ST,NAMPA,ID,836865104,6,"Private for-profit, 2-year",0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247065001,Beckfield College-Florence,Main Campus,16 Spiral Drive,FLORENCE,KY,41042,3,"Private for-profit, 4-year or above",115,547,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247153001,Dorsey Business Schools-Wayne,Dorsey School of Business - Wayne,35005 W. Michigan Avenue,WAYNE,MI,48184,9,"Private for-profit, less-than 2-year",54,96,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247162001,Ecumenical Theological Seminary,Main Campus,2930 Woodward Avenue,Detroit,MI,48201,2,"Private nonprofit, 4-year or above",55,97,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247409001,Ross Medical Education Center-Saginaw,Ross Medical Education Center,"4300 Fashion Square Blvd., Suite 202",SAGINAW,MI,48603,9,"Private for-profit, less-than 2-year",9,183,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247603001,Sussex County Community College,Sussex County Community College,One Colleg Hill Rd,NEWTON,NJ,07860,4,"Public, 2-year",1293,1439,2732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247649001,Landmark College,Main Campus,19 RIVER RD SOUTH,PUTNEY,VT,05346,2,"Private nonprofit, 4-year or above",330,136,466,0,0,2,0,0,0,3,0,3,0,0,4,0,0,0,0,0,2,0,2,0,0,5,1,0,0,1,1,10,0,1,1,1,1
247700001,National American University-Independence,NAU-Independence,3620 Arrowhead Avenue,Independence,MO,640579998,3,"Private for-profit, 4-year or above",102,334,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247773001,Yeshiva Gedolah of Greater Detroit,Main Campus,24600 GREENFIELD RD,OAK PARK,MI,48237,2,"Private nonprofit, 4-year or above",69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247825001,Austin Graduate School of Theology,Main Campus,7640 Guadalupe St,AUSTIN,TX,78752,2,"Private nonprofit, 4-year or above",28,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247834001,Collin County Community College District,Central Park Campus,2200 W UNIVERSITY DR,MCKINNEY,TX,75070,4,"Public, 2-year",12697,15490,28187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
247834002,Collin County Community College District,Spring Creek Campus,2800 E. Spring Creek,Plano,TX,75074,4,"Public, 2-year",12697,15490,28187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
247834003,Collin County Community College District,Preston Ridge,9700 Wade Blvd.,Frisco,TX,75035,4,"Public, 2-year",12697,15490,28187,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
247834004,Collin County Community College District,Collin College Higher Education Center,3452 Spur 399,McKinney,TX,75069,4,"Public, 2-year",12697,15490,28187,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247834005,Collin County Community College District,Collin College Courtyard Center,4800 Preston Park Blvd,Plano,TX,75093,4,"Public, 2-year",12697,15490,28187,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247834006,Collin County Community College District,Rockwall Higher Education Center,2610 Observation Trail,Rockwall,TX,75032,4,"Public, 2-year",12697,15490,28187,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247940001,Owensboro Community and Technical College,Main Campus,4800 NEW HARTFORD RD,OWENSBORO,KY,42303,4,"Public, 2-year",1719,2255,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247940002,Owensboro Community and Technical College,Downtown Campus,1501 Frederica Street,Owensboro,KY,42301,4,"Public, 2-year",1719,2255,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247940003,Owensboro Community and Technical College,Southeastern Campus,1901 Southeastern Parkway,Owensboro,KY,42303,4,"Public, 2-year",1719,2255,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248192001,Jenny Lea Academy of Cosmetology,JENNY LEA ACADEMY OF COSMETOLOGY,74  Parkway Plaza Loop,Whitesburg,KY,41858,6,"Private for-profit, 2-year",1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248305001,Empire Beauty School-Hurstborne,Empire Beauty School - Louisville-Hurstbourne,5314 BARDSTOWN RD,LOUISVILLE,KY,40291,6,"Private for-profit, 2-year",5,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248527001,Cloyd's Beauty School 3 Inc,Main Campus,2514 FERRAND ST,MONROE,LA,71201,9,"Private for-profit, less-than 2-year",2,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248606001,Moore Norman Technology Center,Franklin Road Campus,4701 12TH AVE NW,NORMAN,OK,730698399,4,"Public, 2-year",849,551,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248624001,Fayette County Career & Technical Institute Practical Nursing Program,Main Campus,175 GEORGES FAIRCHANCE RD,UNIONTOWN,PA,15401,7,"Public, less-than 2-year",18,83,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248633001,Franklin County Career and Technology Center,FCCTC-PNP,2463 Loop Road,Chambersburg,PA,17202,7,"Public, less-than 2-year",7,75,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248660001,Paul Mitchell the School-Knoxville,Main Campus,8380 Kingston Pike,KNOXVILLE,TN,379195449,9,"Private for-profit, less-than 2-year",16,172,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248703001,Ogle School Hair Skin Nails-Hurst,Ogle School Hair Skin Nails,720-B ARCADIA STREET,HURST,TX,760534650,9,"Private for-profit, less-than 2-year",4,103,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248846001,Fashion Institute of Design & Merchandising-San Diego,Branch Campus,"350 Tenth Avenue, Third Floor",SAN DIEGO,CA,92101,6,"Private for-profit, 2-year",7,112,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248882001,National American University-Albuquerque,NAU-Albuquerque,"4775 INDIAN SCHOOL ROAD NE, SUITE 200",ALBUQUERQUE,NM,871103976,3,"Private for-profit, 4-year or above",86,215,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
248925001,Tennessee College of Applied Technology Nashville,Tennessee College of Applied Technology Nashville,100 WHITE BRIDGE RD,NASHVILLE,TN,37209,4,"Public, 2-year",543,388,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934001,ECPI University,ECPI University - Virginia Beach,5555 GREENWICH RD STE 300,VIRGINIA BEACH,VA,23462,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934002,ECPI University,ECPI University - Newport News,1001 Omni Boulevard,Newport News,VA,23606,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934003,ECPI University,ECPI University - Greensboro,7802 Airport Center Drive,Greensboro,NC,27409,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934004,ECPI University,ECPI University - Charlotte,4800 Airport Center Parkway,Charlotte,NC,28208,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934005,ECPI University,ECPI University - Greenville,1001 Keys Drive Suite 100,Greenville,SC,296154232,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934006,ECPI University,ECPI University - Manassas,10021 Balls Ford Rd,Manassas,VA,20109,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934008,ECPI University,ECPI University - Raleigh,4101 Doie Cope Road,Raleigh,NC,27613,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934009,ECPI University,ECPI University - Charleston,7410 Northside Drive #G101,North Charleston,SC,29420,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
248934010,ECPI University,ECPI University - Columbia,250 Berryhill Rd,Columbia,SC,29210,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
